"AGENCY_ID","log_n_train_rows","n_train_years_active","mean_log_wp_train","mean_log_prev_wp_train","mean_log_prev_poly_train","sd_log_wp_train","iqr_log_wp_train","sd_log_prev_poly_train","mean_active_producers_train_clean","n_products_train","n_states_train","product_hhi","state_hhi","pl_share_train","slope_mean_log_wp_by_year","n_train_rows","has_trend_support","n_years_for_trend"
4904,2.07944154167984,1,8.04068942576022,11.5129254649702,11.5129254649702,1.1906550340175,1.22106913602542,0,10,7,1,0.142857142857143,1,0,0,7,FALSE,1
4925,4.85981240436167,7,8.19343526437252,8.26872188837938,2.68151626687877,1.71178637875988,1.88287979679253,3.00922421498939,4,20,1,0.053955078125,1,0.5078125,-0.039012165403921,128,TRUE,7
4948,4.38202663467388,7,6.31059138155592,6.46567611221611,1.62559286843485,1.14963459826604,1.25420107369093,2.76613268038056,26,12,2,0.110398974523314,0.587245633712546,0.367088607594937,0.113028243427593,79,TRUE,7
4950,0.693147180559945,1,6.50575416431514,11.5129254649702,11.5129254649702,0,0,0,15.5,1,1,1,1,0,0,1,FALSE,1
4958,5.37063802812766,7,7.88500736610891,8.06196893445352,2.31033674659034,1.88196282113332,2.95009510991299,2.8689878033414,49,21,3,0.0614464145340204,0.465411826360381,0.495327102803738,-0.0608267838463962,214,TRUE,7
4962,4.48863636973214,7,7.17438600044237,7.57366037877281,3.04583210049958,2.15946380348902,2.26088453696051,3.38956228845022,70,18,1,0.0663739669421488,1,0.613636363636364,-0.112493105496709,88,TRUE,7
4973,4.55387689160054,7,7.77396053538717,7.93568570686693,1.74251662501286,1.77500529972636,2.51867868505618,2.52709325276812,7,16,1,0.069714803078316,1,0.351063829787234,-0.0137872739487053,94,TRUE,7
4976,4.65396035015752,7,7.91288446809695,7.99891273341571,2.51732533330854,1.917722731704,2.07700550401396,2.95370769285764,16,17,1,0.0647189349112426,1,0.490384615384615,-0.0706040722588941,104,TRUE,7
4978,4.91998092582813,7,9.21600064438869,9.33301660410191,3.22426512695099,2.08132894147229,2.66549686914785,3.47985720809896,22,23,1,0.049848615916955,1,0.536764705882353,0.0632515145992097,136,TRUE,7
4980,4.72738781871234,7,8.58836924773769,8.80556858847841,2.23877069012714,1.8725529899174,2.83052719399248,2.8740392769391,12,19,1,0.0588329081632653,1,0.4375,0.013925112726112,112,TRUE,7
5012,3.78418963391826,7,7.82188237490249,7.9131253658479,4.55693837095825,2.40101363542682,3.92093957661923,1.99175911439515,8,10,1,0.143320713899405,1,0.906976744186046,0.162689994172687,43,TRUE,7
5020,2.39789527279837,1,7.91579190998792,11.5129254649702,11.5129254649702,0.999993509812269,1.50599254711875,0,24,10,1,0.1,1,0.2,0,10,FALSE,1
5029,3.09104245335832,4,6.65299402622622,8.63455380756828,5.23303001678537,0.603958080593213,0.705703399335357,5.16519380225534,12,8,1,0.142857142857143,1,0.523809523809524,-0.0873651142596383,21,TRUE,4
5032,4.87519732320115,7,7.79964213440628,8.04465845129129,3.02953593689559,2.22403639569686,1.89762892939948,3.18046695750818,25,22,1,0.0513609467455621,1,0.553846153846154,-0.22790535519848,130,TRUE,7
5060,5.23110861685459,7,7.32615681534613,7.40533462081452,1.46663362879691,1.70015233432919,2.80444778022874,2.36900398570078,6,16,3,0.0861949358307319,0.381373569198751,0.354838709677419,0.0384845906572041,186,TRUE,7
5066,3.89182029811063,7,7.29251161553962,7.46193216414986,1.67896829697482,1.76990727199097,2.18623617062917,4.10636068957553,20,8,1,0.129340277777778,1,0,0.184880691061015,48,TRUE,7
5067,2.07944154167984,1,6.28442712131513,8.48586348784257,2.10229852954247,1.77543500845904,2.12622225059857,2.65154080392135,10,7,1,0.142857142857143,1,0.428571428571429,0,7,FALSE,1
5074,4.78749174278205,7,8.87882160666998,8.98522310667951,1.62845064951439,2.70560689831649,4.25386085044389,3.62228946731587,18,12,3,0.092436974789916,0.519384224277947,0.117647058823529,-0.220411655420392,119,TRUE,7
5086,2.63905732961526,4,7.32288862302915,10.376954475249,9.40524012689599,2.40025825895619,2.72941617809364,4.01479188462233,17,10,1,0.124260355029586,1,0.384615384615385,0.855751353204187,13,TRUE,4
5095,4.46590811865458,6,8.06648055721327,8.79958178292213,3.6083799220522,1.96881637169115,3.09573632547747,4.60366014467061,17,19,1,0.0605732828555976,1,0.395348837209302,0.276050724874606,86,TRUE,6
5107,4.02535169073515,7,7.08839201063152,7.27046835013253,1.56481953471917,1.80178900166855,1.43017896415867,2.21010940907804,10,8,1,0.125289256198347,1,0.363636363636364,-0.0600344095171675,55,TRUE,7
5109,5.31811999384422,7,7.75467240255041,7.82588290673963,2.35447206972381,1.93245861877144,1.96222766659883,2.77672662357285,20,20,2,0.0571962435390327,0.526802397534519,0.482758620689655,0.0013688784044274,203,TRUE,7
5120,3.87120101090789,7,7.21569479362728,7.14852511885991,0,1.97658824943355,3.21044997609136,0,12,7,1,0.14440923494794,1,0,0.178998198969603,47,TRUE,7
5122,2.56494935746154,2,7.79790788579708,7.72258770973019,1.792240800206,1.82985717359198,2.88279376203071,2.74990917073713,20,11,1,0.0972222222222222,1,0.333333333333333,0,12,FALSE,2
5124,4.52178857704904,7,7.61611872120477,7.922862422509,2.97530878353379,2.14399398657238,2.20668755455807,3.06826179080215,8,19,1,0.0696775751720807,1,0.593406593406593,-0.191332173307199,91,TRUE,7
5134,4.87519732320115,7,7.59687989869993,8.10330395442577,2.10117725469218,2.16623185283183,3.53842308888973,3.8506610917397,38,18,3,0.085207100591716,0.488165680473373,0.238461538461538,-0.102944879083709,130,TRUE,7
5137,4.49980967033027,7,7.97665027999981,8.17229318752457,1.62130149723166,1.183643271894,1.61839528513066,2.80040118664192,7,14,2,0.084964019694483,0.855068804443883,0.314606741573034,-0.0970980920940398,89,TRUE,7
5141,0.693147180559945,1,3.93182563272433,11.5129254649702,11.5129254649702,0,0,0,12,1,1,1,1,0,0,1,FALSE,1
5142,2.56494935746154,6,9.29070305493705,9.65385901903327,6.10269042242621,0.541345935909684,0.194860268828487,2.63882303825908,15,2,1,0.5,1,1,0.169121462282582,12,TRUE,6
5145,3.36729582998647,2,7.0185095043055,9.27470970242413,8.01396264365287,1.97280405508449,2.77875663058462,4.53864175907474,32,11,3,0.114795918367347,0.477040816326531,0.571428571428571,0,28,FALSE,2
5148,3.80666248977032,4,7.45859006093906,7.96951407731941,0,1.75230060962998,2.71517402021655,0,26,8,2,0.135330578512397,0.583677685950413,0,-0.652923233063823,44,TRUE,4
5151,4.71849887129509,7,8.44245413551071,8.38399926724031,2.13937687564943,2.06518044411709,2.88141444401742,2.85143806839993,19,18,1,0.0611151692232773,1,0.432432432432432,-0.0454571730143729,111,TRUE,7
5174,4.82028156560504,7,8.45888929132394,8.54329568779429,2.23314607705569,2.19169570567886,3.39287414629944,2.72972194723409,12,18,1,0.0558529975543658,1,0.48780487804878,-0.00531552861273068,123,TRUE,7
5176,4.29045944114839,7,7.65660447820882,7.79307844366228,1.56737577562669,1.32711990375054,2.27891097749393,2.78124060926467,39,12,1,0.0949074074074074,1,0.305555555555556,0.024837519416737,72,TRUE,7
5190,2.07944154167984,7,8.0945846941549,8.53913636232829,4.49749085705773,0.625649936302798,0.522754358774848,3.18619314860963,8,1,1,1,1,1,0.24602212672565,7,TRUE,7
5211,2.56494935746154,2,6.83134171378304,9.22488236966019,5.75646273248511,1.62104319745352,2.88135019425235,6.01242923440404,4,6,1,0.166666666666667,1,0,0,12,FALSE,2
5215,4.70953020131233,7,6.86135478420863,7.12212794213202,2.183510971168,1.99142204014841,2.24132063484806,2.17411174883136,16,17,2,0.0633057851239669,0.913223140495868,0.563636363636364,-0.0946359374609151,110,TRUE,7
5232,4.85981240436167,7,9.01324574110063,9.3160824682814,2.88054193020497,1.86008391165691,2.87645236412186,3.33696185922093,10,19,3,0.0606689453125,0.8533935546875,0.484375,-0.125696031366023,128,TRUE,7
5246,4.89034912822175,7,6.94199288320797,7.29017656378706,2.82601312547919,1.94901957010253,2.17871571444974,3.57131985265032,19,17,2,0.0777089072543618,0.529384756657484,0.507575757575758,0.0907778176783652,132,TRUE,7
5252,2.30258509299405,5,8.19269102978857,9.09983759498015,6.1235892564177,2.72874185437664,5.15024695787774,3.47850975217251,40,2,1,0.506172839506173,1,1,0.311794467485148,9,TRUE,5
5256,4.04305126783455,7,8.30500738746675,8.55646323500314,0.715929047058256,1.18322015265233,1.73674824880238,2.31511549496639,32,10,1,0.110331632653061,1,0.107142857142857,-0.119770199143645,56,TRUE,7
5262,0.693147180559945,1,8.27565906539018,11.5129254649702,11.5129254649702,0,0,0,15.5,1,1,1,1,0,0,1,FALSE,1
5275,4.99721227376411,7,7.86214590835228,8.49806041960893,1.80134207955316,1.89646948702537,2.75021608799698,4.19686846746904,25,9,3,0.113424961821463,0.367763431903374,0,-0.0451885536058226,147,TRUE,7
5278,4.89034912822175,7,8.73655269400422,8.83469991418238,3.08129854822045,2.16707813565074,2.54376311389041,3.45382860045672,14,22,1,0.0508494031221304,1,0.522727272727273,-0.0616951148520913,132,TRUE,7
5325,4.31748811353631,7,7.45002095004145,8.58211112095088,3.33414394597547,2.03827322921024,3.1162124059592,4.8351425762216,31,13,2,0.0850986121256392,0.746895544192841,0.202702702702703,-0.21489823997174,74,TRUE,7
5326,4.71849887129509,7,7.81095007609583,8.606773482043,3.77456461177497,2.04758747417135,2.44651383354999,4.33939875684207,18,19,1,0.0583556529502475,1,0.459459459459459,-0.0805857447627387,111,TRUE,7
5352,4.75359019110636,7,8.72799063502596,8.88820713533183,2.13106663600934,2.15707046052099,3.77524244688216,2.72847387510693,36,19,1,0.0587523629489603,1,0.452173913043478,-0.00520518508072818,115,TRUE,7
5359,2.19722457733622,3,6.20289898765418,8.60062862614126,6.17237967411808,1.50899063796189,1.60297601095664,4.44922434461983,10,3,1,0.34375,1,1,-0.98504165898055,8,TRUE,3
5384,4.70048036579242,7,7.5296178981035,7.73174931010673,2.49005959131327,1.91371641093078,1.90926927796779,2.77508393890868,14,18,1,0.0613584715091322,1,0.504587155963303,-0.0783012959541635,109,TRUE,7
5411,3.2188758248682,3,6.19097823535692,6.90159544093414,1.52428540803136,1.34454977334281,2.28574585561246,3.26094883910948,8,9,1,0.118055555555556,1,0.333333333333333,-0.439418356251808,24,TRUE,3
5417,4.88280192258637,7,9.11359978867324,9.30065791239495,2.93386830733268,2.10079686846485,3.27884424430196,3.57038138097353,11,21,3,0.0565817842783055,0.883922848318863,0.458015267175573,-0.0244417348641584,131,TRUE,7
5428,2.94443897916644,2,6.84403671808667,7.29376244518779,3.06634718752511,1.89771245537459,2.38844293480284,2.00202128710639,6,8,2,0.154320987654321,0.555555555555556,0.777777777777778,0,18,FALSE,2
5430,1.09861228866811,1,7.95041362598142,11.5129254649702,11.5129254649702,4.02011647573848,2.84265162115444,0,19,2,1,0.5,1,1,0,2,FALSE,1
5434,4.59511985013459,7,7.5534550915286,7.4417224018328,3.07445548018524,2.26394845519483,2.00883990534612,2.85218633311247,16,16,1,0.0653894210745523,1,0.612244897959184,0.0406318633986276,98,TRUE,7
5436,4.49980967033027,7,7.88937513076276,8.40687386171665,3.08422668701617,2.21672774886596,3.5938367618961,4.24562616477963,22,16,1,0.069814417371544,1,0.370786516853933,0.2509306657627,89,TRUE,7
5444,2.89037175789616,1,7.42131491459671,11.5129254649702,11.5129254649702,1.6699709959048,2.28726271378242,0,22,11,2,0.100346020761246,0.515570934256055,0.235294117647059,0,17,FALSE,1
5446,4.66343909411207,7,8.33483839701935,8.44182342302609,2.92125330003574,2.03642515606445,2.39035073642577,3.37253550053833,13,19,1,0.0615873015873016,1,0.523809523809524,-0.0043649526386746,105,TRUE,7
5447,0.693147180559945,1,6.19644412779452,11.5129254649702,11.5129254649702,0,0,0,15.5,1,1,1,1,0,0,1,FALSE,1
5467,4.06044301054642,7,7.19649045991724,7.45087428217701,0.857744526347518,1.16472135536497,2.29827989619853,2.64775298143447,30,10,1,0.109879963065559,1,0.157894736842105,-0.0352760932576947,57,TRUE,7
5468,5.23110861685459,7,9.23469253839309,9.40899444619342,2.65473929669374,3.09037870923399,5.50465481459222,3.36752091351852,57,23,4,0.057636721008209,0.569719042663892,0.462365591397849,0.146238464091541,186,TRUE,7
5473,1.38629436111989,3,5.47654531599853,9.67492916396238,8.21176294745819,0.953279028703094,0.839089653244914,5.71778120437284,4,2,1,0.555555555555556,1,1,-0.811338261083913,3,TRUE,3
5475,3.04452243772342,4,4.81990686390145,6.48836998354382,2.87823136624256,1.35686441481625,2.18485312578976,5.11475135917439,60,5,1,0.2,1,0,0.0172857914234475,20,TRUE,4
5477,2.89037175789616,5,6.57050555563782,8.90610386226724,6.5677637028171,1.29795838519887,1.37346364214783,4.84250533448048,12,8,1,0.204152249134948,1,0.588235294117647,0.193146750645551,17,TRUE,5
5480,4.98360662170834,7,8.51360265006268,8.40043228457209,2.48978693124321,1.95590875063706,3.38441515662353,2.94904180891584,45,18,2,0.0644470868014269,0.68,0.510344827586207,0.0323439480739506,145,TRUE,7
5481,4.80402104473326,7,7.45524689387051,7.48673489169929,2.63863995617351,2.05882270391227,1.73623237712019,2.82127348733987,11,19,1,0.0570316235229834,1,0.537190082644628,0.0440654119083062,121,TRUE,7
5495,4.49980967033027,7,7.27338705118726,7.53694885185396,2.53169793424307,2.22141448913513,2.22447901152264,2.85305449489403,14,16,1,0.0723393510920338,1,0.539325842696629,0.00581089369321156,89,TRUE,7
5500,4.66343909411207,7,8.77011507314866,9.34062641618651,2.62233076364972,2.4941829647785,3.94374976477136,4.75927570501133,47,13,3,0.0922448979591837,0.587120181405896,0.0761904761904762,-0.0800187587316312,105,TRUE,7
5510,4.4188406077966,7,7.05566349386826,6.80177525373477,2.36841944231966,2.1284508458457,2.02339267774934,2.64865360704547,11,15,1,0.0740630577037478,1,0.51219512195122,-0.0420776898736897,82,TRUE,7
5527,3.89182029811063,3,7.45921570513094,8.89612039947758,5.63998600627624,1.65964729685332,2.62667334685086,5.13429045443133,34,12,3,0.111111111111111,0.440972222222222,0.583333333333333,0.104380798033517,48,TRUE,3
5534,5.08140436498446,7,9.04455843564227,9.16782649699337,3.10145542215184,2.05758030836399,3.35765789391084,3.07489574130645,17,22,3,0.053203125,0.777265625,0.60625,-0.0732267291031056,160,TRUE,7
5540,5.60947179518496,7,7.88811378811947,8.02684430272121,2.86840067471393,2.08547734813752,3.19223804556002,3.24838109127619,74,21,3,0.0588235294117647,0.359347967128028,0.536764705882353,0.0352995849717568,272,TRUE,7
5541,0.693147180559945,1,5.93370301024943,11.5129254649702,11.5129254649702,0,0,0,10,1,1,1,1,1,0,1,FALSE,1
5548,4.80402104473326,7,8.54953332816241,8.7624044603268,2.762700912925,1.99473480136537,2.65415810013247,3.05535876308892,13,21,1,0.0548459804658152,1,0.528925619834711,-0.058991353057546,121,TRUE,7
5549,5.05624580534831,7,8.08918536039402,8.32932970238349,1.88260892794767,2.303616083982,3.10721353157831,3.04939635122096,62,19,4,0.0723208415516108,0.555884286653517,0.320512820512821,-0.0249861578700198,156,TRUE,7
5550,5.37527840768417,7,8.30986378068146,8.96731436277812,2.25075869123564,1.89801076118484,2.60829934653689,3.62917500429902,49,16,4,0.0733153055705787,0.372071389940508,0.293023255813953,-0.190916303161026,215,TRUE,7
5553,4.64439089914137,7,8.5597573998782,8.84904328000115,2.16609004835519,2.0535293021089,3.32698012213074,2.7553653656969,7,16,1,0.0634367046847017,1,0.446601941747573,-0.412879261176352,103,TRUE,7
5554,4.74493212836325,7,9.03436693630618,9.11086749399821,2.69225526560114,1.87458097737159,2.7615671405537,3.28432147242498,23,19,1,0.0586334256694367,1,0.447368421052632,0.0844082140177551,114,TRUE,7
5555,4.15888308335967,7,7.716847466534,7.46878400699064,1.02495515966985,1.56235799880565,1.26163076386235,2.23156610354512,13,10,1,0.102040816326531,1,0.206349206349206,0.052514332692318,63,TRUE,7
5562,2.39789527279837,1,5.857646061909,10.8324797516154,10.0200525650681,1.31959170947309,2.20562252060667,3.14931755492051,7,9,2,0.12,0.68,0.4,0,10,FALSE,1
5563,2.99573227355399,5,6.27908774866114,7.81990237154644,4.20357597143879,1.06338570225765,1.17213046349541,5.21323709561219,31,6,1,0.18005540166205,1,0.263157894736842,0.0917968957022537,19,TRUE,5
5566,4.88280192258637,7,9.43304369621524,9.81949223167256,2.08059173282488,2.20385852059333,3.54168862600626,3.76380312987778,62,15,3,0.0795408192995746,0.565526484470602,0.190839694656489,-0.1044146100611,131,TRUE,7
5577,3.52636052461616,4,8.18511177131691,9.27357168715728,3.1398887631737,1.38158986834172,2.68334055405303,5.20691645545012,8,9,1,0.118457300275482,1,0.0303030303030303,-0.284144146289059,33,TRUE,4
5578,4.75359019110636,7,8.6650424522811,8.80907369002018,3.31262242783313,1.60959549598399,2.01267517695574,3.23276267824154,6,19,1,0.0595085066162571,1,0.565217391304348,-0.01260302267553,115,TRUE,7
5585,4.8283137373023,7,9.58172420278941,9.60039243957623,2.42298893609868,2.20387275269318,3.10801233682993,3.20050627887338,10,20,1,0.0548907388137357,1,0.435483870967742,0.0677035943526669,124,TRUE,7
5588,4.11087386417331,5,7.17322766002308,7.2725549680273,1.0223921978902,1.86773822567711,2.9603225313797,1.97587631007468,12,15,1,0.0733333333333333,1,0.233333333333333,-0.503804207661417,60,TRUE,5
5603,3.87120101090789,7,7.55281566615577,7.71751145642235,2.79168141558276,2.16966017623036,2.042677331566,2.67309637723141,4,7,1,0.14440923494794,1,0.595744680851064,-0.000600692050158834,47,TRUE,7
5613,3.46573590279973,7,6.37767125367911,8.36637690751104,5.87984968601908,1.31516889168821,1.68643657474339,3.98008637205731,15.5,10,2,0.209157127991675,0.58792924037461,0.806451612903226,-0.10921088808241,31,TRUE,7
5617,1.38629436111989,2,5.81096506486099,6.19422282844824,2.78292484659709,0.8464116628526,0.747213705828958,0.377544621987458,15.5,2,1,0.555555555555556,1,1,0,3,FALSE,2
5618,4.85981240436167,7,8.97667699814682,9.25251661737231,1.70894987370652,1.49500978836015,2.24190465879441,4.10930992598411,46,10,3,0.1029052734375,0.4937744140625,0,0.0401463139111444,128,TRUE,7
5641,4.53259949315326,7,7.2768572282194,7.39575147957675,2.95908024035808,2.2656567124144,2.37279943771737,3.1028325961832,12,17,1,0.0697069943289225,1,0.543478260869565,-0.0144529646478344,92,TRUE,7
5660,4.70048036579242,7,7.58657621127818,7.74230031146501,2.59570678794459,2.14861443303611,3.60855801907495,2.72384077716764,4,17,1,0.0620318155037455,1,0.568807339449541,-0.0723461293634094,109,TRUE,7
5665,2.77258872223978,4,7.73651939047484,7.62944457513512,0.460517018598809,1.6607498291085,2.25945169308019,1.21854287504784,8,11,1,0.111111111111111,1,0.133333333333333,-0.320577854696025,15,TRUE,4
5672,5.31320597904179,7,7.91583770417095,8.15592790212784,2.63412421395429,2.34465423219449,3.97952977824104,3.17608031718488,7,22,3,0.0577394373100676,0.516763062444858,0.51980198019802,-0.0288922205414263,202,TRUE,7
5682,4.70048036579242,7,8.57549543771922,8.77509295620756,2.48209624615517,2.06641046476952,3.36773931109868,3.06659206774052,10,18,2,0.0662402154700783,0.912465280700278,0.495412844036697,-0.0407504081979762,109,TRUE,7
5685,4.52178857704904,7,7.12970318346522,7.42149655471517,2.63378287541586,2.1006572892152,2.52064401748874,3.3265290539185,8,17,1,0.0716097089723463,1,0.483516483516484,-0.0134532647351402,91,TRUE,7
5687,4.53259949315326,7,9.88109235758525,9.96917979319246,1.49701684742173,1.94625817179535,1.85059743965299,2.44571130495563,40,14,1,0.0753780718336484,1,0.315217391304348,-0.0573578240035941,92,TRUE,7
5688,1.38629436111989,1,5.72349413093426,8.48099772987784,5.12400763239996,3.3956356590962,3.34216940730678,1.82164718304071,13,3,1,0.333333333333333,1,1,0,3,FALSE,1
5713,3.09104245335832,7,9.53452517691614,9.67130482299656,5.50495745753036,1.37107080735131,2.64050796796448,1.31630453497289,15,3,1,0.333333333333333,1,1,-0.175802931802498,21,TRUE,7
5728,3.95124371858143,5,7.17908978126505,8.27979969172552,3.7369923658829,1.60999210211612,2.82124708448025,4.65126401397609,17,12,1,0.0888119953863898,1,0.392156862745098,0.117371675017388,51,TRUE,5
5733,4.61512051684126,7,8.14852726481574,8.91254134909577,3.80100028949904,2.21175017723218,3.46006579813879,4.59989776353356,17,21,2,0.0574,0.9802,0.46,0.102832019309646,100,TRUE,7
5735,4.20469261939097,7,7.41522237553228,8.08172657616306,5.00843645924318,2.21823237773122,0.998288595812403,3.18864441337367,61,6,3,0.210743801652893,0.472910927456382,1,-0.0301307338266641,66,TRUE,7
5748,4.58496747867057,7,7.4933140448947,7.50831456874927,1.3426867108426,1.77889912389989,2.48523867486208,1.95662782836335,14,14,1,0.0715272611329578,1,0.350515463917526,-0.0727537259394958,97,TRUE,7
5752,5.13579843705026,7,8.21512263702429,8.43508465668188,3.38592825709217,1.99488310053072,2.48674041045868,3.14199003137431,13,24,2,0.053044361191835,0.71569622912363,0.627218934911243,-0.0217167426115989,169,TRUE,7
5757,0.693147180559945,1,6.39526159811545,5.7037824746562,1.09861228866811,0,0,0,8,1,1,1,1,1,0,1,FALSE,1
5774,4.59511985013459,7,7.9088732931475,8.10056825548859,2.88522572172019,2.0398252783865,2.89951926952516,3.28262263459078,8,18,2,0.0674718867138692,0.960016659725115,0.520408163265306,-0.0457048792253633,98,TRUE,7
5783,4.80402104473326,7,8.40388872052,8.44189975105636,2.64327016675796,1.9695368303464,2.37650043281482,3.08595635747028,4,19,1,0.0570316235229834,1,0.479338842975207,0.0171306941140768,121,TRUE,7
5786,3.58351893845611,5,7.91015441252276,8.58493611329973,2.30258509299405,1.48667532868487,2.70635725553971,4.67240250415067,6,7,1,0.142857142857143,1,0,0.164918609417603,35,TRUE,5
5817,1.09861228866811,2,6.07845517106276,8.90795533700492,6.9554103688843,0.317533424866996,0.224530037976842,6.44529965960484,26,1,1,1,1,1,0,2,FALSE,2
5830,4.02535169073515,4,7.40365990322093,9.11208711227363,3.97719243335335,2.18535128658778,2.44393532494551,5.52504117903452,28,8,3,0.135867768595041,0.416859504132231,0,0.0254621950199228,55,TRUE,4
5835,3.63758615972639,3,8.66935453713649,8.98130426898408,2.9185686219099,2.05419241978274,2.66090169784899,2.99038215065598,12,19,1,0.0547845142439737,1,0.567567567567568,0.234283197886136,37,TRUE,3
5840,4.06044301054642,4,7.88946334050136,8.49530948861829,2.05813392326292,2.01076350906836,2.7776046483937,2.48838488336628,10,18,2,0.064327485380117,0.811634349030471,0.473684210526316,-1.0128571188219,57,TRUE,4
5854,3.13549421592915,7,10.3979063315632,10.4560405218628,6.10715321245983,1.49930693253659,2.93648232708845,1.69200299315067,6,4,1,0.305785123966942,1,0.954545454545455,0.0456750466753372,22,TRUE,7
5856,4.33073334028633,6,7.64685350903138,9.07475390145179,6.62014445124075,1.95436587870138,2.19523659548565,3.79157535986875,21,13,3,0.149511111111111,0.377422222222222,0.8,0.0358841976476974,75,TRUE,6
5872,4.24849524204936,7,8.32688572443432,8.45991431648243,1.77106704518191,1.21753495069468,1.59390358426447,3.19169019102999,16,14,1,0.0880067212770426,1,0.318840579710145,0.0205370376018927,69,TRUE,7
5873,3.55534806148941,5,8.36769316990992,8.97831807102721,2.37030818396446,2.78666109515776,4.27724292170762,4.72519968850693,69,7,1,0.143598615916955,1,0,0.168998444833047,34,TRUE,5
5874,4.21950770517611,5,7.1348644750619,8.17491583867572,4.1396567030755,1.81240689256372,1.4327062301641,4.63607037208731,17,16,1,0.0710625974604589,1,0.477611940298507,0.197548830034347,67,TRUE,5
5880,0.693147180559945,1,7.47477218239787,11.5129254649702,11.5129254649702,0,0,0,15.5,1,1,1,1,0,0,1,FALSE,1
5888,4.75359019110636,7,8.59760354881903,8.70863071520669,1.89576701251845,2.17458358407658,3.83193459446879,2.75277025573159,10,19,1,0.0587523629489603,1,0.391304347826087,0.0238485518046699,115,TRUE,7
5890,1.6094379124341,1,5.69425705653353,6.3546839553493,0,2.18920161166173,3.18984855290571,0,3,4,1,0.25,1,0,0,4,FALSE,1
5898,4.89783979995091,7,8.87482292979566,8.94535211577438,3.34334790310947,2.02274776368509,2.69536393963984,3.45817926103948,25,22,2,0.0512748035502289,0.970377070495788,0.578947368421053,-0.0395204685361763,133,TRUE,7
5907,4.89034912822175,7,7.98929819841131,8.3220353573676,3.49636239030034,2.09083528992953,2.18746698828575,3.70553905269723,33,21,4,0.0610651974288338,0.79143709825528,0.583333333333333,-0.0787635541226258,132,TRUE,7
5911,4.79579054559674,7,9.06643478819097,9.21243843077138,2.65498532937245,2.05973806068256,3.52306186921053,3.18833799956407,27,19,2,0.0573611111111111,0.983472222222222,0.475,0.00231138355239828,120,TRUE,7
5912,5.24702407216049,7,8.54865559118946,8.79515163657406,1.98604249292353,2.8754453169629,5.18944711073082,3.4565835293147,66,19,4,0.0808208056885305,0.401584502113603,0.238095238095238,-0.00709397050045436,189,TRUE,7
5914,0.693147180559945,1,6.47697236288968,11.5129254649702,11.5129254649702,0,0,0,43,1,1,1,1,0,0,1,FALSE,1
5918,5.10594547390058,7,7.66220841198226,7.843470611698,2.46403811557258,2.27777645749435,2.9380348204746,3.02548370662132,29,23,2,0.0569601427721594,0.678539559785842,0.48780487804878,-0.0181208128241227,164,TRUE,7
5919,4.66343909411207,7,9.06253440609145,9.14678933110949,1.78273122517995,2.07811087797498,3.37734306810539,2.63432906178383,180,17,2,0.0634013605442177,0.944489795918367,0.371428571428571,0.0901459948984639,105,TRUE,7
5920,4.29045944114839,7,7.64216005080761,7.76832581534462,2.22600929436848,2.68950386198424,2.11212772582014,3.17840605316949,6,12,1,0.0914351851851852,1,0.361111111111111,0.0338906872753501,72,TRUE,7
5922,4.89783979995091,7,8.15962031679719,8.36865770272845,2.49075065263742,2.2111643676027,3.48778976922769,2.91729645294714,55,19,3,0.0574933574537848,0.82226242297473,0.503759398496241,-0.00571739873240731,133,TRUE,7
5931,4.78749174278205,7,8.04724158482533,8.20387699903838,2.68289724587346,1.98533229556213,2.85084130221283,3.11661859389149,13,19,1,0.0559988701362898,1,0.529411764705882,-0.0964853237386759,119,TRUE,7
5938,5.0998664278242,7,8.97985405739827,9.25612035693331,2.73637246347942,2.51623424007945,4.38372196603455,3.54535841504386,42,21,3,0.0537844856787986,0.660807708231397,0.411042944785276,-0.177805008946893,163,TRUE,7
5946,4.94875989037817,7,7.77999849501256,8.04886533555054,2.71510612295737,2.16699794409908,2.90504622379957,3.04072730844117,22,24,2,0.0493877551020408,0.971836734693878,0.55,-0.0951642311236881,140,TRUE,7
5947,4.76217393479776,7,7.55648871678375,7.96373470661093,2.20313775908254,2.27396461365094,3.42185864672864,2.42374290483445,15,19,1,0.0551426872770511,1,0.525862068965517,-0.351111937022236,116,TRUE,7
5949,3.04452243772342,6,7.69643330304116,7.81177173511692,3.3867902241662,2.10436805838688,3.04790090231903,2.42160054621123,6,4,1,0.28,1,0.7,0.20007647375426,20,TRUE,6
5955,2.70805020110221,7,7.45845863456424,7.72827589063551,3.81677709378126,0.985249335295088,0.994033070993367,0.77191644054861,15.5,2,1,0.5,1,1,-0.343449067171604,14,TRUE,7
5956,5.51342874616498,7,7.85512439094475,8.11402261593296,2.25129398228324,1.85974716709017,2.49660001900986,3.22942458174322,22,20,4,0.0659410906587553,0.349571374715206,0.40080971659919,-0.00324138992132002,247,TRUE,7
5960,5.11799381241676,7,8.36929000718787,8.45834125734649,2.19076712261865,2.25729182367911,3.28518242317476,3.07780709910436,25,20,2,0.0607490201770939,0.628030193061402,0.403614457831325,-0.0622730490666657,166,TRUE,7
5986,4.51085950651685,7,8.44430372966809,8.73028820743653,2.1171001788265,1.93315995510843,2.99958082675312,2.83895405631306,21,16,1,0.0718518518518518,1,0.444444444444444,-0.0548564444021382,90,TRUE,7
